Run_ID,Cohort,Scenario,PTEN_normal,PTEN_null,Total_cells,Androgen_condition,Uptake_rate_multiplier,Uptake_celltype,Cell_cell_adhesion_multiplier,Migration_speed_multiplier,AdhMot_celltype,Clone_type,Seed
2918,CTRL,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,10939
2919,CTRL,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,84752
2920,CTRL,Scenario2,135,15,150,Low,10,both,3,0.8,PTEN_null,-,62700
2921,CTRL,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,42
2922,CTRL,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,101
2923,CTRL,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,2025
2924,CTRL,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,6789
2925,CTRL,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,13579
2926,CTRL,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,24680
2927,CTRL,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,73205
2928,CTRL,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,10939
2929,CTRL,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,84752
2930,CTRL,Scenario2,135,15,150,Low,10,both,7,0.7,PTEN_null,-,62700
2931,CTRL,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,42
2932,CTRL,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,101
2933,CTRL,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,2025
2934,CTRL,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,6789
2935,CTRL,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,13579
2936,CTRL,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,24680
2937,CTRL,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,73205
2938,CTRL,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,10939
2939,CTRL,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,84752
2940,CTRL,Scenario2,135,15,150,Low,10,both,10,0.6,PTEN_null,-,62700
2941,CTRL,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,42
2942,CTRL,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,101
2943,CTRL,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,2025
2944,CTRL,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,6789
2945,CTRL,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,13579
2946,CTRL,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,24680
2947,CTRL,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,73205
2948,CTRL,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,10939
2949,CTRL,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,84752
2950,CTRL,Scenario2,135,15,150,Low,100,both,0.1,2,PTEN_null,-,62700
2951,CTRL,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,42
2952,CTRL,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,101
2953,CTRL,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,2025
2954,CTRL,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,6789
2955,CTRL,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,13579
2956,CTRL,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,24680
2957,CTRL,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,73205
2958,CTRL,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,10939
2959,CTRL,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,84752
2960,CTRL,Scenario2,135,15,150,Low,100,both,0.5,1.6,PTEN_null,-,62700
2961,CTRL,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,42
2962,CTRL,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,101
2963,CTRL,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,2025
2964,CTRL,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,6789
2965,CTRL,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,13579
2966,CTRL,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,24680
2967,CTRL,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,73205
2968,CTRL,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,10939
2969,CTRL,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,84752
2970,CTRL,Scenario2,135,15,150,Low,100,both,1,1,PTEN_null,-,62700
2971,CTRL,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,42
2972,CTRL,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,101
2973,CTRL,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,2025
2974,CTRL,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,6789
2975,CTRL,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,13579
2976,CTRL,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,24680
2977,CTRL,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,73205
2978,CTRL,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,10939
2979,CTRL,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,84752
2980,CTRL,Scenario2,135,15,150,Low,100,both,3,0.8,PTEN_null,-,62700
2981,CTRL,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,42
2982,CTRL,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,101
2983,CTRL,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,2025
2984,CTRL,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,6789
2985,CTRL,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,13579
2986,CTRL,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,24680
2987,CTRL,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,73205
2988,CTRL,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,10939
2989,CTRL,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,84752
2990,CTRL,Scenario2,135,15,150,Low,100,both,7,0.7,PTEN_null,-,62700
2991,CTRL,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,42
2992,CTRL,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,101
2993,CTRL,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,2025
2994,CTRL,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,6789
2995,CTRL,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,13579
2996,CTRL,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,24680
2997,CTRL,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,73205
2998,CTRL,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,10939
2999,CTRL,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,84752
3000,CTRL,Scenario2,135,15,150,Low,100,both,10,0.6,PTEN_null,-,62700
3001,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.1,2,PTEN_null,-,42
3002,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.1,2,PTEN_null,-,101
3003,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.1,2,PTEN_null,-,2025
3004,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.1,2,PTEN_null,-,6789
3005,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.1,2,PTEN_null,-,13579
3006,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.1,2,PTEN_null,-,24680
3007,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.1,2,PTEN_null,-,73205
3008,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.1,2,PTEN_null,-,10939
3009,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.1,2,PTEN_null,-,84752
3010,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.1,2,PTEN_null,-,62700
3011,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.5,1.6,PTEN_null,-,42
3012,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.5,1.6,PTEN_null,-,101
3013,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.5,1.6,PTEN_null,-,2025
3014,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.5,1.6,PTEN_null,-,6789
3015,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.5,1.6,PTEN_null,-,13579
3016,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.5,1.6,PTEN_null,-,24680
3017,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.5,1.6,PTEN_null,-,73205
3018,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.5,1.6,PTEN_null,-,10939
3019,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.5,1.6,PTEN_null,-,84752
3020,BR,Scenario2,135,15,150,High,0.1,PTEN_null,0.5,1.6,PTEN_null,-,62700
3021,BR,Scenario2,135,15,150,High,0.1,PTEN_null,1,1,PTEN_null,-,42
3022,BR,Scenario2,135,15,150,High,0.1,PTEN_null,1,1,PTEN_null,-,101
3023,BR,Scenario2,135,15,150,High,0.1,PTEN_null,1,1,PTEN_null,-,2025
3024,BR,Scenario2,135,15,150,High,0.1,PTEN_null,1,1,PTEN_null,-,6789
3025,BR,Scenario2,135,15,150,High,0.1,PTEN_null,1,1,PTEN_null,-,13579
3026,BR,Scenario2,135,15,150,High,0.1,PTEN_null,1,1,PTEN_null,-,24680
3027,BR,Scenario2,135,15,150,High,0.1,PTEN_null,1,1,PTEN_null,-,73205
3028,BR,Scenario2,135,15,150,High,0.1,PTEN_null,1,1,PTEN_null,-,10939
3029,BR,Scenario2,135,15,150,High,0.1,PTEN_null,1,1,PTEN_null,-,84752
3030,BR,Scenario2,135,15,150,High,0.1,PTEN_null,1,1,PTEN_null,-,62700
3031,BR,Scenario2,135,15,150,High,0.1,PTEN_null,3,0.8,PTEN_null,-,42
3032,BR,Scenario2,135,15,150,High,0.1,PTEN_null,3,0.8,PTEN_null,-,101
3033,BR,Scenario2,135,15,150,High,0.1,PTEN_null,3,0.8,PTEN_null,-,2025
3034,BR,Scenario2,135,15,150,High,0.1,PTEN_null,3,0.8,PTEN_null,-,6789
3035,BR,Scenario2,135,15,150,High,0.1,PTEN_null,3,0.8,PTEN_null,-,13579
3036,BR,Scenario2,135,15,150,High,0.1,PTEN_null,3,0.8,PTEN_null,-,24680
3037,BR,Scenario2,135,15,150,High,0.1,PTEN_null,3,0.8,PTEN_null,-,73205
3038,BR,Scenario2,135,15,150,High,0.1,PTEN_null,3,0.8,PTEN_null,-,10939
3039,BR,Scenario2,135,15,150,High,0.1,PTEN_null,3,0.8,PTEN_null,-,84752
3040,BR,Scenario2,135,15,150,High,0.1,PTEN_null,3,0.8,PTEN_null,-,62700
3041,BR,Scenario2,135,15,150,High,0.1,PTEN_null,7,0.7,PTEN_null,-,42
3042,BR,Scenario2,135,15,150,High,0.1,PTEN_null,7,0.7,PTEN_null,-,101
3043,BR,Scenario2,135,15,150,High,0.1,PTEN_null,7,0.7,PTEN_null,-,2025
3044,BR,Scenario2,135,15,150,High,0.1,PTEN_null,7,0.7,PTEN_null,-,6789
3045,BR,Scenario2,135,15,150,High,0.1,PTEN_null,7,0.7,PTEN_null,-,13579
3046,BR,Scenario2,135,15,150,High,0.1,PTEN_null,7,0.7,PTEN_null,-,24680
3047,BR,Scenario2,135,15,150,High,0.1,PTEN_null,7,0.7,PTEN_null,-,73205
3048,BR,Scenario2,135,15,150,High,0.1,PTEN_null,7,0.7,PTEN_null,-,10939
3049,BR,Scenario2,135,15,150,High,0.1,PTEN_null,7,0.7,PTEN_null,-,84752
3050,BR,Scenario2,135,15,150,High,0.1,PTEN_null,7,0.7,PTEN_null,-,62700
3051,BR,Scenario2,135,15,150,High,0.1,PTEN_null,10,0.6,PTEN_null,-,42
3052,BR,Scenario2,135,15,150,High,0.1,PTEN_null,10,0.6,PTEN_null,-,101
3053,BR,Scenario2,135,15,150,High,0.1,PTEN_null,10,0.6,PTEN_null,-,2025
3054,BR,Scenario2,135,15,150,High,0.1,PTEN_null,10,0.6,PTEN_null,-,6789
3055,BR,Scenario2,135,15,150,High,0.1,PTEN_null,10,0.6,PTEN_null,-,13579
3056,BR,Scenario2,135,15,150,High,0.1,PTEN_null,10,0.6,PTEN_null,-,24680
3057,BR,Scenario2,135,15,150,High,0.1,PTEN_null,10,0.6,PTEN_null,-,73205
3058,BR,Scenario2,135,15,150,High,0.1,PTEN_null,10,0.6,PTEN_null,-,10939
3059,BR,Scenario2,135,15,150,High,0.1,PTEN_null,10,0.6,PTEN_null,-,84752
3060,BR,Scenario2,135,15,150,High,0.1,PTEN_null,10,0.6,PTEN_null,-,62700
3061,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.1,2,PTEN_null,-,42
3062,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.1,2,PTEN_null,-,101
3063,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.1,2,PTEN_null,-,2025
3064,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.1,2,PTEN_null,-,6789
3065,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.1,2,PTEN_null,-,13579
3066,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.1,2,PTEN_null,-,24680
3067,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.1,2,PTEN_null,-,73205
3068,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.1,2,PTEN_null,-,10939
3069,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.1,2,PTEN_null,-,84752
3070,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.1,2,PTEN_null,-,62700
3071,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.5,1.6,PTEN_null,-,42
3072,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.5,1.6,PTEN_null,-,101
3073,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.5,1.6,PTEN_null,-,2025
3074,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.5,1.6,PTEN_null,-,6789
3075,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.5,1.6,PTEN_null,-,13579
3076,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.5,1.6,PTEN_null,-,24680
3077,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.5,1.6,PTEN_null,-,73205
3078,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.5,1.6,PTEN_null,-,10939
3079,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.5,1.6,PTEN_null,-,84752
3080,BR,Scenario2,135,15,150,High,0.5,PTEN_null,0.5,1.6,PTEN_null,-,62700
3081,BR,Scenario2,135,15,150,High,0.5,PTEN_null,1,1,PTEN_null,-,42
3082,BR,Scenario2,135,15,150,High,0.5,PTEN_null,1,1,PTEN_null,-,101
3083,BR,Scenario2,135,15,150,High,0.5,PTEN_null,1,1,PTEN_null,-,2025
3084,BR,Scenario2,135,15,150,High,0.5,PTEN_null,1,1,PTEN_null,-,6789
3085,BR,Scenario2,135,15,150,High,0.5,PTEN_null,1,1,PTEN_null,-,13579
3086,BR,Scenario2,135,15,150,High,0.5,PTEN_null,1,1,PTEN_null,-,24680
3087,BR,Scenario2,135,15,150,High,0.5,PTEN_null,1,1,PTEN_null,-,73205
3088,BR,Scenario2,135,15,150,High,0.5,PTEN_null,1,1,PTEN_null,-,10939
3089,BR,Scenario2,135,15,150,High,0.5,PTEN_null,1,1,PTEN_null,-,84752
3090,BR,Scenario2,135,15,150,High,0.5,PTEN_null,1,1,PTEN_null,-,62700
3091,BR,Scenario2,135,15,150,High,0.5,PTEN_null,3,0.8,PTEN_null,-,42
3092,BR,Scenario2,135,15,150,High,0.5,PTEN_null,3,0.8,PTEN_null,-,101
3093,BR,Scenario2,135,15,150,High,0.5,PTEN_null,3,0.8,PTEN_null,-,2025
3094,BR,Scenario2,135,15,150,High,0.5,PTEN_null,3,0.8,PTEN_null,-,6789
3095,BR,Scenario2,135,15,150,High,0.5,PTEN_null,3,0.8,PTEN_null,-,13579
3096,BR,Scenario2,135,15,150,High,0.5,PTEN_null,3,0.8,PTEN_null,-,24680
3097,BR,Scenario2,135,15,150,High,0.5,PTEN_null,3,0.8,PTEN_null,-,73205
3098,BR,Scenario2,135,15,150,High,0.5,PTEN_null,3,0.8,PTEN_null,-,10939
3099,BR,Scenario2,135,15,150,High,0.5,PTEN_null,3,0.8,PTEN_null,-,84752
3100,BR,Scenario2,135,15,150,High,0.5,PTEN_null,3,0.8,PTEN_null,-,62700
3101,BR,Scenario2,135,15,150,High,0.5,PTEN_null,7,0.7,PTEN_null,-,42
3102,BR,Scenario2,135,15,150,High,0.5,PTEN_null,7,0.7,PTEN_null,-,101
3103,BR,Scenario2,135,15,150,High,0.5,PTEN_null,7,0.7,PTEN_null,-,2025
3104,BR,Scenario2,135,15,150,High,0.5,PTEN_null,7,0.7,PTEN_null,-,6789
3105,BR,Scenario2,135,15,150,High,0.5,PTEN_null,7,0.7,PTEN_null,-,13579
3106,BR,Scenario2,135,15,150,High,0.5,PTEN_null,7,0.7,PTEN_null,-,24680
3107,BR,Scenario2,135,15,150,High,0.5,PTEN_null,7,0.7,PTEN_null,-,73205
3108,BR,Scenario2,135,15,150,High,0.5,PTEN_null,7,0.7,PTEN_null,-,10939
3109,BR,Scenario2,135,15,150,High,0.5,PTEN_null,7,0.7,PTEN_null,-,84752
3110,BR,Scenario2,135,15,150,High,0.5,PTEN_null,7,0.7,PTEN_null,-,62700
3111,BR,Scenario2,135,15,150,High,0.5,PTEN_null,10,0.6,PTEN_null,-,42
3112,BR,Scenario2,135,15,150,High,0.5,PTEN_null,10,0.6,PTEN_null,-,101
3113,BR,Scenario2,135,15,150,High,0.5,PTEN_null,10,0.6,PTEN_null,-,2025
3114,BR,Scenario2,135,15,150,High,0.5,PTEN_null,10,0.6,PTEN_null,-,6789
3115,BR,Scenario2,135,15,150,High,0.5,PTEN_null,10,0.6,PTEN_null,-,13579
3116,BR,Scenario2,135,15,150,High,0.5,PTEN_null,10,0.6,PTEN_null,-,24680
3117,BR,Scenario2,135,15,150,High,0.5,PTEN_null,10,0.6,PTEN_null,-,73205
3118,BR,Scenario2,135,15,150,High,0.5,PTEN_null,10,0.6,PTEN_null,-,10939
3119,BR,Scenario2,135,15,150,High,0.5,PTEN_null,10,0.6,PTEN_null,-,84752
3120,BR,Scenario2,135,15,150,High,0.5,PTEN_null,10,0.6,PTEN_null,-,62700
3121,BR,Scenario2,135,15,150,High,1,PTEN_null,0.1,2,PTEN_null,-,42
3122,BR,Scenario2,135,15,150,High,1,PTEN_null,0.1,2,PTEN_null,-,101
3123,BR,Scenario2,135,15,150,High,1,PTEN_null,0.1,2,PTEN_null,-,2025
3124,BR,Scenario2,135,15,150,High,1,PTEN_null,0.1,2,PTEN_null,-,6789
3125,BR,Scenario2,135,15,150,High,1,PTEN_null,0.1,2,PTEN_null,-,13579
3126,BR,Scenario2,135,15,150,High,1,PTEN_null,0.1,2,PTEN_null,-,24680
3127,BR,Scenario2,135,15,150,High,1,PTEN_null,0.1,2,PTEN_null,-,73205
3128,BR,Scenario2,135,15,150,High,1,PTEN_null,0.1,2,PTEN_null,-,10939
3129,BR,Scenario2,135,15,150,High,1,PTEN_null,0.1,2,PTEN_null,-,84752
3130,BR,Scenario2,135,15,150,High,1,PTEN_null,0.1,2,PTEN_null,-,62700
3131,BR,Scenario2,135,15,150,High,1,PTEN_null,0.5,1.6,PTEN_null,-,42
3132,BR,Scenario2,135,15,150,High,1,PTEN_null,0.5,1.6,PTEN_null,-,101
3133,BR,Scenario2,135,15,150,High,1,PTEN_null,0.5,1.6,PTEN_null,-,2025
3134,BR,Scenario2,135,15,150,High,1,PTEN_null,0.5,1.6,PTEN_null,-,6789
3135,BR,Scenario2,135,15,150,High,1,PTEN_null,0.5,1.6,PTEN_null,-,13579
3136,BR,Scenario2,135,15,150,High,1,PTEN_null,0.5,1.6,PTEN_null,-,24680
3137,BR,Scenario2,135,15,150,High,1,PTEN_null,0.5,1.6,PTEN_null,-,73205
3138,BR,Scenario2,135,15,150,High,1,PTEN_null,0.5,1.6,PTEN_null,-,10939
3139,BR,Scenario2,135,15,150,High,1,PTEN_null,0.5,1.6,PTEN_null,-,84752
3140,BR,Scenario2,135,15,150,High,1,PTEN_null,0.5,1.6,PTEN_null,-,62700
3141,BR,Scenario2,135,15,150,High,1,PTEN_null,1,1,PTEN_null,-,42
3142,BR,Scenario2,135,15,150,High,1,PTEN_null,1,1,PTEN_null,-,101
3143,BR,Scenario2,135,15,150,High,1,PTEN_null,1,1,PTEN_null,-,2025
3144,BR,Scenario2,135,15,150,High,1,PTEN_null,1,1,PTEN_null,-,6789
3145,BR,Scenario2,135,15,150,High,1,PTEN_null,1,1,PTEN_null,-,13579
3146,BR,Scenario2,135,15,150,High,1,PTEN_null,1,1,PTEN_null,-,24680
3147,BR,Scenario2,135,15,150,High,1,PTEN_null,1,1,PTEN_null,-,73205
3148,BR,Scenario2,135,15,150,High,1,PTEN_null,1,1,PTEN_null,-,10939
3149,BR,Scenario2,135,15,150,High,1,PTEN_null,1,1,PTEN_null,-,84752
3150,BR,Scenario2,135,15,150,High,1,PTEN_null,1,1,PTEN_null,-,62700
3151,BR,Scenario2,135,15,150,High,1,PTEN_null,3,0.8,PTEN_null,-,42
3152,BR,Scenario2,135,15,150,High,1,PTEN_null,3,0.8,PTEN_null,-,101
3153,BR,Scenario2,135,15,150,High,1,PTEN_null,3,0.8,PTEN_null,-,2025
3154,BR,Scenario2,135,15,150,High,1,PTEN_null,3,0.8,PTEN_null,-,6789
3155,BR,Scenario2,135,15,150,High,1,PTEN_null,3,0.8,PTEN_null,-,13579
3156,BR,Scenario2,135,15,150,High,1,PTEN_null,3,0.8,PTEN_null,-,24680
3157,BR,Scenario2,135,15,150,High,1,PTEN_null,3,0.8,PTEN_null,-,73205
3158,BR,Scenario2,135,15,150,High,1,PTEN_null,3,0.8,PTEN_null,-,10939
3159,BR,Scenario2,135,15,150,High,1,PTEN_null,3,0.8,PTEN_null,-,84752
3160,BR,Scenario2,135,15,150,High,1,PTEN_null,3,0.8,PTEN_null,-,62700
3161,BR,Scenario2,135,15,150,High,1,PTEN_null,7,0.7,PTEN_null,-,42
3162,BR,Scenario2,135,15,150,High,1,PTEN_null,7,0.7,PTEN_null,-,101
3163,BR,Scenario2,135,15,150,High,1,PTEN_null,7,0.7,PTEN_null,-,2025
3164,BR,Scenario2,135,15,150,High,1,PTEN_null,7,0.7,PTEN_null,-,6789
3165,BR,Scenario2,135,15,150,High,1,PTEN_null,7,0.7,PTEN_null,-,13579
3166,BR,Scenario2,135,15,150,High,1,PTEN_null,7,0.7,PTEN_null,-,24680
3167,BR,Scenario2,135,15,150,High,1,PTEN_null,7,0.7,PTEN_null,-,73205
3168,BR,Scenario2,135,15,150,High,1,PTEN_null,7,0.7,PTEN_null,-,10939
3169,BR,Scenario2,135,15,150,High,1,PTEN_null,7,0.7,PTEN_null,-,84752
3170,BR,Scenario2,135,15,150,High,1,PTEN_null,7,0.7,PTEN_null,-,62700
3171,BR,Scenario2,135,15,150,High,1,PTEN_null,10,0.6,PTEN_null,-,42
3172,BR,Scenario2,135,15,150,High,1,PTEN_null,10,0.6,PTEN_null,-,101
3173,BR,Scenario2,135,15,150,High,1,PTEN_null,10,0.6,PTEN_null,-,2025
3174,BR,Scenario2,135,15,150,High,1,PTEN_null,10,0.6,PTEN_null,-,6789
3175,BR,Scenario2,135,15,150,High,1,PTEN_null,10,0.6,PTEN_null,-,13579
3176,BR,Scenario2,135,15,150,High,1,PTEN_null,10,0.6,PTEN_null,-,24680
3177,BR,Scenario2,135,15,150,High,1,PTEN_null,10,0.6,PTEN_null,-,73205
3178,BR,Scenario2,135,15,150,High,1,PTEN_null,10,0.6,PTEN_null,-,10939
3179,BR,Scenario2,135,15,150,High,1,PTEN_null,10,0.6,PTEN_null,-,84752
3180,BR,Scenario2,135,15,150,High,1,PTEN_null,10,0.6,PTEN_null,-,62700
3181,BR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,42
3182,BR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,101
3183,BR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,2025
3184,BR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,6789
3185,BR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,13579
3186,BR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,24680
3187,BR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,73205
3188,BR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,10939
3189,BR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,84752
3190,BR,Scenario2,135,15,150,High,4,PTEN_null,0.1,2,PTEN_null,-,62700
3191,BR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,42
3192,BR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,101
3193,BR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,2025
3194,BR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,6789
3195,BR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,13579
3196,BR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,24680
3197,BR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,73205
3198,BR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,10939
3199,BR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,84752
3200,BR,Scenario2,135,15,150,High,4,PTEN_null,0.5,1.6,PTEN_null,-,62700
3201,BR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,42
3202,BR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,101
3203,BR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,2025
3204,BR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,6789
3205,BR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,13579
3206,BR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,24680
3207,BR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,73205
3208,BR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,10939
3209,BR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,84752
3210,BR,Scenario2,135,15,150,High,4,PTEN_null,1,1,PTEN_null,-,62700
3211,BR,Scenario2,135,15,150,High,4,PTEN_null,3,0.8,PTEN_null,-,42
3212,BR,Scenario2,135,15,150,High,4,PTEN_null,3,0.8,PTEN_null,-,101
